"code_system","code","display"
"http://snomed.info/sct","128587003","Saphenofemoral junction"
"http://snomed.info/sct","181349008","Superficial femoral artery"
"http://snomed.info/sct","58742003","Sesamoid bones of foot"
"http://snomed.info/sct","64739004","Seminal vesicle"
"http://snomed.info/sct","42575006","Sella turcica"
"http://snomed.info/sct","20233005","Scrotum"
"http://snomed.info/sct","18619003","Sclera"
"http://snomed.info/sct","7844006","Sternoclavicular joint"
"http://snomed.info/sct","79601000","Scapula"
"http://snomed.info/sct","41695006","Scalp"
"http://snomed.info/sct","362072009","Saphenous vein"
"http://snomed.info/sct","53085002","Right ventricle"
"http://snomed.info/sct","50519007","Right upper quadrant of abdomen"
"http://snomed.info/sct","8629005","Superior right pulmonary vein"
"http://snomed.info/sct","78480002","Right pulmonary artery"
"http://snomed.info/sct","73931004","Right portal vein"
"http://snomed.info/sct","1017211000","Right lumbar region"
"http://snomed.info/sct","48544008","Right lower quadrant of abdomen"
"http://snomed.info/sct","37117007","Right inguinal region"
"http://snomed.info/sct","113197003","Rib"
"http://snomed.info/sct","133946002","Right hypochondriac region"
"http://snomed.info/sct","272998002","Right hepatic vein"
"http://snomed.info/sct","69833005","Right femoral artery"
"http://snomed.info/sct","82849001","Retroperitoneum"
"http://snomed.info/sct","56400007","Renal vein"
"http://snomed.info/sct","2841007","Renal artery"
"http://snomed.info/sct","34402009","Rectum"
"http://snomed.info/sct","73829009","Right atrium"
"http://snomed.info/sct","110535000","Radius and ulna"
"http://snomed.info/sct","62413002","Radius"
"http://snomed.info/sct","45631007","Radial artery"
"http://snomed.info/sct","122972007","Pulmonary vein"
"http://snomed.info/sct","81040000","Pulmonary artery"
"http://snomed.info/sct","41216001","Prostate"
"http://snomed.info/sct","23438002","Profunda femoris vein"
"http://snomed.info/sct","31677005","Profunda femoris artery"
"http://snomed.info/sct","13363002","Posterior tibial artery"
"http://snomed.info/sct","43119007","Posterior communicating artery"
"http://snomed.info/sct","32764006","Portal vein"
"http://snomed.info/sct","56849005","Popliteal vein"
"http://snomed.info/sct","32361000","Popliteal fossa"
"http://snomed.info/sct","43899006","Popliteal artery"
"http://snomed.info/sct","78067005","Placenta"
"http://snomed.info/sct","312535008","Pharynx and larynx"
"http://snomed.info/sct","54066008","Pharynx"
"http://snomed.info/sct","706342009","Phantom"
"http://snomed.info/sct","8821006","Peroneal artery"
"http://snomed.info/sct","38864007","Perineum"
"http://snomed.info/sct","18911002","Penis"
"http://snomed.info/sct","282044005","Penile artery"
"http://snomed.info/sct","1231522001","Pelvis and lower extremities"
"http://snomed.info/sct","816092008","Pelvis"
"http://snomed.info/sct","70382005","Posterior cerebral artery"
"http://snomed.info/sct","64234005","Patella"
"http://snomed.info/sct","45289007","Parotid gland"
"http://snomed.info/sct","111002","Parathyroid"
"http://snomed.info/sct","91691001","Parasternal"
"http://snomed.info/sct","69930009","Pancreatic duct"
"http://snomed.info/sct","15776009","Pancreas"
"http://snomed.info/sct","110621006","Pancreatic duct and bile duct systems"
"http://snomed.info/sct","15497006","Ovary"
"http://snomed.info/sct","363654007","Orbital structure"
"http://snomed.info/sct","55024004","Optic canal"
"http://snomed.info/sct","53549008","Ophthalmic artery"
"http://snomed.info/sct","31145008","Occipital artery"
"http://snomed.info/sct","32114007","Occipital vein"
"http://snomed.info/sct","45206002","Nose"
"http://snomed.info/sct","416319003","Neck, Chest, Abdomen and Pelvis"
"http://snomed.info/sct","416152001","Neck, Chest and Abdomen"
"http://snomed.info/sct","417437006","Neck and Chest"
"http://snomed.info/sct","45048000","Neck"
"http://snomed.info/sct","360955006","Nasopharynx"
"http://snomed.info/sct","123851003","Mouth"
"http://snomed.info/sct","243977002","Morisons pouch"
"http://snomed.info/sct","273099000","Middle hepatic vein"
"http://snomed.info/sct","128583004","Mesenteric vein"
"http://snomed.info/sct","86570000","Mesenteric artery"
"http://snomed.info/sct","72410000","Mediastinum"
"http://snomed.info/sct","17232002","Middle cerebral artery"
"http://snomed.info/sct","70925003","Maxilla"
"http://snomed.info/sct","59066005","Mastoid bone"
"http://snomed.info/sct","91609006","Mandible"
"http://snomed.info/sct","87878005","Left ventricle"
"http://snomed.info/sct","86367003","Left upper quadrant of abdomen"
"http://snomed.info/sct","39607008","Lung"
"http://snomed.info/sct","91747007","Lumen of blood vessel"
"http://snomed.info/sct","34635009","Lumbar artery"
"http://snomed.info/sct","52612000","Lumbar region"
"http://snomed.info/sct","43863001","Superior left pulmonary vein"
"http://snomed.info/sct","1217253001","Lumbo-sacral spine"
"http://snomed.info/sct","122496007","Lumbar spine"
"http://snomed.info/sct","50408007","Left pulmonary artery"
"http://snomed.info/sct","70253006","Left portal vein"
"http://snomed.info/sct","61685007","Lower limb"
"http://snomed.info/sct","30021000","Lower leg"
"http://snomed.info/sct","1017210004","Left lumbar region"
"http://snomed.info/sct","68505006","Left lower quadrant of abdomen"
"http://snomed.info/sct","10200004","Liver"
"http://snomed.info/sct","85119005","Left inguinal region"
"http://snomed.info/sct","113264009","Lingual artery"
"http://snomed.info/sct","133945003","Left hypochondriac region"
"http://snomed.info/sct","273202007","Left hepatic vein"
"http://snomed.info/sct","113270003","Left femoral artery"
"http://snomed.info/sct","66720007","Lateral Ventricle"
"http://snomed.info/sct","82471001","Left atrium"
"http://snomed.info/sct","4596009","Larynx"
"http://snomed.info/sct","14742008","Large intestine"
"http://snomed.info/sct","59749000","Lacrimal artery"
"http://snomed.info/sct","72696002","Knee"
"http://snomed.info/sct","64033007","Kidney"
"http://snomed.info/sct","39352004","Joint"
"http://snomed.info/sct","21306003","Jejunum"
"http://snomed.info/sct","661005","Jaw region"
"http://snomed.info/sct","1101003","Intracranial"
"http://snomed.info/sct","69327007","Internal mammary artery"
"http://snomed.info/sct","12123001","Internal jugular vein"
"http://snomed.info/sct","90024005","Internal iliac artery"
"http://snomed.info/sct","8887007","Innominate vein"
"http://snomed.info/sct","12691009","Innominate artery"
"http://snomed.info/sct","26893007","Inguinal region"
"http://snomed.info/sct","64131007","Inferior vena cava"
"http://snomed.info/sct","33795007","Inferior mesenteric artery"
"http://snomed.info/sct","22356005","Ilium"
"http://snomed.info/sct","244411005","Iliac vein"
"http://snomed.info/sct","10293006","Iliac artery"
"http://snomed.info/sct","34516001","Ileum"
"http://snomed.info/sct","86117002","Internal carotid artery"
"http://snomed.info/sct","361078006","Internal Auditory Canal"
"http://snomed.info/sct","81502006","Hypopharynx"
"http://snomed.info/sct","85050009","Humerus"
"http://snomed.info/sct","24136001","Hip joint"
"http://snomed.info/sct","8993003","Hepatic vein"
"http://snomed.info/sct","76015000","Hepatic artery"
"http://snomed.info/sct","80891009","Heart"
"http://snomed.info/sct","774007","Head and Neck"
"http://snomed.info/sct","69536005","Head"
"http://snomed.info/sct","85562004","Hand"
"http://snomed.info/sct","60734001","Great saphenous vein"
"http://snomed.info/sct","46862004","Gluteal region"
"http://snomed.info/sct","300571009","Gestational sac"
"http://snomed.info/sct","128559007","Genicular artery"
"http://snomed.info/sct","110568007","Gastric vein"
"http://snomed.info/sct","28231008","Gallbladder"
"http://snomed.info/sct","14975008","Forearm"
"http://snomed.info/sct","56459004","Foot"
"http://snomed.info/sct","79361005","Fontanel of skull"
"http://snomed.info/sct","58602004","Flank"
"http://snomed.info/sct","7569003","Finger"
"http://snomed.info/sct","87342007","Fibula"
"http://snomed.info/sct","71341001","Femur"
"http://snomed.info/sct","83419000","Femoral vein"
"http://snomed.info/sct","7657000","Femoral artery"
"http://snomed.info/sct","23074001","Facial artery"
"http://snomed.info/sct","89545001","Face"
"http://snomed.info/sct","80243003","Eyelid"
"http://snomed.info/sct","81745001","Eye"
"http://snomed.info/sct","66019005","Extremity"
"http://snomed.info/sct","71585003","External jugular vein"
"http://snomed.info/sct","63507001","External iliac vein"
"http://snomed.info/sct","113269004","External iliac artery"
"http://snomed.info/sct","32849002","Esophagus"
"http://snomed.info/sct","27947004","Epigastric region"
"http://snomed.info/sct","87644002","Epididymis"
"http://snomed.info/sct","48367006","Endo-vesical"
"http://snomed.info/sct","29092000","Vein"
"http://snomed.info/sct","59820001","Endo-vascular"
"http://snomed.info/sct","18962004","Endo-nasopharyngeal"
"http://snomed.info/sct","53342003","Endo-nasal"
"http://snomed.info/sct","2739003","Endometrium"
"http://snomed.info/sct","16953009","Elbow joint"
"http://snomed.info/sct","22286001","External carotid artery"
"http://snomed.info/sct","117590005","Ear"
"http://snomed.info/sct","84301002","External auditory canal"
"http://snomed.info/sct","38848004","Duodenum"
"http://snomed.info/sct","32622004","Descending colon"
"http://snomed.info/sct","32672002","Descending aorta"
"http://snomed.info/sct","53843000","Rectouterine pouch"
"http://snomed.info/sct","1217257000","Cervico-thoracic spine"
"http://snomed.info/sct","122494005","Cervical spine"
"http://snomed.info/sct","90219004","Coronary sinus"
"http://snomed.info/sct","41801008","Coronary artery"
"http://snomed.info/sct","28726007","Cornea"
"http://snomed.info/sct","79741001","Common bile duct"
"http://snomed.info/sct","46027005","Common iliac vein"
"http://snomed.info/sct","73634005","Common iliac artery"
"http://snomed.info/sct","71854001","Colon"
"http://snomed.info/sct","64688005","Coccyx"
"http://snomed.info/sct","51299004","Clavicle"
"http://snomed.info/sct","11279006","Circle of Willis"
"http://snomed.info/sct","80621003","Choroid plexus"
"http://snomed.info/sct","416775004","Chest, Abdomen and Pelvis"
"http://snomed.info/sct","416550000","Chest and Abdomen"
"http://snomed.info/sct","60819002","Cheek"
"http://snomed.info/sct","397363009","Common femoral vein"
"http://snomed.info/sct","181347005","Common femoral artery"
"http://snomed.info/sct","71252005","Cervix"
"http://snomed.info/sct","88556005","Cerebral artery"
"http://snomed.info/sct","372073000","Cerebral hemisphere"
"http://snomed.info/sct","113305005","Cerebellum"
"http://snomed.info/sct","20699002","Cephalic vein"
"http://snomed.info/sct","57850000","Celiac artery"
"http://snomed.info/sct","32062004","Common carotid artery"
"http://snomed.info/sct","69105007","Carotid Artery"
"http://snomed.info/sct","53840002","Calf of leg"
"http://snomed.info/sct","80144004","Calcaneus"
"http://snomed.info/sct","21479005","Carotid bulb"
"http://snomed.info/sct","955009","Bronchus"
"http://snomed.info/sct","76752008","Breast"
"http://snomed.info/sct","12738006","Brain"
"http://snomed.info/sct","20115005","Brachial vein"
"http://snomed.info/sct","17137000","Brachial artery"
"http://snomed.info/sct","110837003","Bladder and urethra"
"http://snomed.info/sct","89837001","Bladder"
"http://snomed.info/sct","34707002","Biliary tract"
"http://snomed.info/sct","28273000","Bile duct"
"http://snomed.info/sct","59011009","Basilar artery"
"http://snomed.info/sct","77568009","Back"
"http://snomed.info/sct","72107004","Azygos vein"
"http://snomed.info/sct","68705008","Axillary vein"
"http://snomed.info/sct","67937003","Axillary Artery"
"http://snomed.info/sct","91470000","Axilla"
"http://snomed.info/sct","9040008","Ascending colon"
"http://snomed.info/sct","54247002","Ascending aorta"
"http://snomed.info/sct","51114001","Artery"
"http://snomed.info/sct","66754008","Appendix"
"http://snomed.info/sct","57034009","Aortic arch"
"http://snomed.info/sct","15825003","Aorta"
"http://snomed.info/sct","110612005","Anus, rectum and sigmoid colon"
"http://snomed.info/sct","68053000","Anterior tibial artery"
"http://snomed.info/sct","17388009","Anterior spinal artery"
"http://snomed.info/sct","128553008","Antecubital vein"
"http://snomed.info/sct","8012006","Anterior communicating artery"
"http://snomed.info/sct","194996006","Anterior cardiac vein"
"http://snomed.info/sct","70258002","Ankle joint"
"http://snomed.info/sct","77012006","Amniotic fluid"
"http://snomed.info/sct","23451007","Adrenal gland"
"http://snomed.info/sct","85856004","Acromioclavicular joint"
"http://snomed.info/sct","60176003","Anterior cerebral artery"
"http://snomed.info/sct","7832008","Abdominal aorta"
"http://snomed.info/sct","818982008","Abdomen and Pelvis"
"http://snomed.info/sct","818981001","Abdomen"
"http://snomed.info/sct","35918002","Fourth ventricle"
"http://snomed.info/sct","49841001","Third ventricle"
"http://snomed.info/sct","277733009","Level 1 (qualifier value)"
"http://snomed.info/sct","277734003","Level 2 (qualifier value)"
"http://snomed.info/sct","277735002","Level 3 (qualifier value)"
"http://snomed.info/sct","261089000","Inferior (qualifier value)"
"http://snomed.info/sct","264217000","Superior (qualifier value)"
"http://snomed.info/sct","261183002","Upper (qualifier value)"
"http://snomed.info/sct","261122009","Lower (qualifier value)"
"http://snomed.info/sct","260528009","Middle (qualifier value)"
"http://snomed.info/sct","46053002","Distal (qualifier value)"
"http://snomed.info/sct","40415009","Proximal (qualifier value)"
"http://snomed.info/sct","255503000","Entire (qualifier value)"
"http://snomed.info/sct","255609007","Partial (qualifier value)"
"http://snomed.info/sct","7771000","Left (qualifier value)" 
"http://snomed.info/sct","24028007","Right (qualifier value)" 
"http://snomed.info/sct","51440002","Right and left (qualifier value)" 
"http://snomed.info/sct","14414005","Peripheral (qualifier value)"
"http://snomed.info/sct","26216008","Central (qualifier value)"
"http://snomed.info/sct","260235002","Core (qualifier value)"
"http://snomed.info/sct","410679008","Surface (qualifier value)"
"http://snomed.info/sct","260521003","Internal (qualifier value)"
"http://snomed.info/sct","261074009","External (qualifier value)"
"http://snomed.info/sct","261115001","Laryngeal (qualifier value)"
"http://snomed.info/sct","260548002","Oral (qualifier value)"
"http://snomed.info/sct","18769003","Adjacent"
"http://snomed.info/sct","1217011006","Non-adjacent (qualifier value)"
"http://snomed.info/sct","1162616006","Lymph node level IA (qualifier value)"
"http://snomed.info/sct","1162617002","Lymph node level IB (qualifier value)"
"http://snomed.info/sct","1162620005","Lymph node level IVA (qualifier value)"
"http://snomed.info/sct","1162621009","Lymph node level IVB (qualifier value)"
"http://snomed.info/sct","1162622002","Lymph node level VA (qualifier value)"
"http://snomed.info/sct","1162623007","Lymph node level VB (qualifier value)"
"http://snomed.info/sct","1162624001","Lymph node level VC (qualifier value)"
"http://snomed.info/sct","1162625000","Lymph node level VIA (qualifier value)"
"http://snomed.info/sct","1162626004","Lymph node level VIB (qualifier value)"
"http://snomed.info/sct","1162628003","Lymph node level VIIA (qualifier value)"
"http://snomed.info/sct","1162627008","Lymph node level VIIB (qualifier value)"
"http://snomed.info/sct","1162618007","Lymph node level VIII (qualifier value)"
"http://snomed.info/sct","1162619004","Lymph node level IX (qualifier value)"
"http://snomed.info/sct","1162614009","Lymph node level X (qualifier value)"
"http://snomed.info/sct","1162615005","Lymph node level XA (qualifier value)"
"http://snomed.info/sct","1162613003","Lymph node level XB (qualifier value)"
"http://snomed.info/sct","68171009","Axillary lymph node structure"
"http://snomed.info/sct","10611004","External beam radiation therapy protons (procedure)"
"http://snomed.info/sct","45643008","External beam radiation therapy using electrons (procedure)"
"http://snomed.info/sct","80347004","External beam radiation therapy neutrons (procedure)"
"http://snomed.info/sct","1156505006","External beam radiation therapy using carbon ions (procedure)"
"http://snomed.info/sct","1156506007","External beam radiation therapy using photons (procedure)"
"http://snomed.info/sct","1156708005","Low dose rate brachytherapy using temporary radioactive source (procedure)"
"http://snomed.info/sct","169359004","Internal radiotherapy - permanent seeds (procedure)"
"http://snomed.info/sct","1156384006","Pulsed dose rate brachytherapy (procedure)"
"http://snomed.info/sct","394902000","High dose brachytherapy (procedure)"
"http://snomed.info/sct","438629002","High dose rate electronic brachytherapy (procedure)"
"http://snomed.info/sct","440252007","Administration of radiopharmaceutical (procedure)"
"http://snomed.info/sct","441799006","Intensity modulated radiation therapy (procedure)"
"http://snomed.info/sct","1156530009","Volumetric Modulated Arc Therapy (procedure)"
"http://snomed.info/sct","1156526006","Two dimensional external beam radiation therapy (procedure)"
"http://snomed.info/sct","168524008","Radiotherapy - intraoperative control (procedure)"
"http://hl7.org/fhir/us/mcode/CodeSystem/snomed-requested-cs","1162782007","Three dimensional external beam radiation therapy (procedure)"
"http://snomed.info/sct","373858009","Radiotherapy course changed - acute radiotherapy toxicity (finding)"
"http://snomed.info/sct","314846003","Patient given choice of treatment (finding)"   
"http://hl7.org/fhir/us/codex-radiation-therapy/CodeSystem/snomed-requested-cs","1259981006","Radiotherapy course change due to change to treatment intent (finding)"
"http://hl7.org/fhir/us/codex-radiation-therapy/CodeSystem/snomed-requested-cs","1259232004","Radiotherapy course changed due to change to organ at risk (finding)"
"http://hl7.org/fhir/us/codex-radiation-therapy/CodeSystem/snomed-requested-cs","1259231006","Radiotherapy course changed due to changes to target (finding)"
