"code_system","code","display"
"https://github.com/siric-osiris/OSIRIS","O7-62","Illumina HumanWG-6 v3.0 beadchip"
"https://github.com/siric-osiris/OSIRIS","O7-63","Illumina Infinium HumanMethylation450"
"https://github.com/siric-osiris/OSIRIS","O7-64","Illumina microRNA Expression Profiling Panel"
"https://github.com/siric-osiris/OSIRIS","O7-65","Illumina MiSeq Personal Sequencer"
"https://github.com/siric-osiris/OSIRIS","O7-66","Ion Torrent PGM"
"https://github.com/siric-osiris/OSIRIS","O7-67","Ion Torrent Proton"
"https://github.com/siric-osiris/OSIRIS","O7-68","M.D. Anderson Reverse Phase Protein Array Core"
"https://github.com/siric-osiris/OSIRIS","O7-69","Microsatellite Instability Analysis"
"https://github.com/siric-osiris/OSIRIS","O7-70","nanoString"
"https://github.com/siric-osiris/OSIRIS","O7-71","Nimblegen CGS"
"https://github.com/siric-osiris/OSIRIS","O7-72","Nimblegen Gene Expression 12x135K"
"https://github.com/siric-osiris/OSIRIS","O7-73","Nimblegen Gene Expression 385K"
"https://github.com/siric-osiris/OSIRIS","O7-74","Nimblegen Gene Expression 4x72K"
"https://github.com/siric-osiris/OSIRIS","O7-75","Nimblegen Human CGH 2.1M Whole-Genome v2.0D Array"
"https://github.com/siric-osiris/OSIRIS","O7-76","Nimblegen Human CGH 3x720 Whole-Genome v3.0 Array"
"https://github.com/siric-osiris/OSIRIS","O7-77","Nimblegen Human Methylation 2.1M Whole-Genome sets"
"https://github.com/siric-osiris/OSIRIS","O7-78","Nimblegen Human Methylation 385K Whole-Genome sets"
"https://github.com/siric-osiris/OSIRIS","O7-79","PacBio RS sequencing"
"https://github.com/siric-osiris/OSIRIS","O7-80","PCR"
"https://github.com/siric-osiris/OSIRIS","O7-81","PCR and capillary sequencing"
"https://github.com/siric-osiris/OSIRIS","O7-82","qPCR"
"https://github.com/siric-osiris/OSIRIS","O7-83","Roche 454 sequencing"
"https://github.com/siric-osiris/OSIRIS","O7-84","Sequenom MassARRAY"
"https://github.com/siric-osiris/OSIRIS","O7-85","SOLiD sequencing"
"https://github.com/siric-osiris/OSIRIS","O7-86","Digital PCR"
"https://github.com/siric-osiris/OSIRIS","O7-87","NextSeq 500"
"https://github.com/siric-osiris/OSIRIS","O7-88","NovaSeq"
"https://github.com/siric-osiris/OSIRIS","O7-OTH","Other"
"http://terminology.hl7.org/CodeSystem/umls","C0439673","Unknown"
"https://github.com/siric-osiris/OSIRIS","O10-1","Ion AmpliSeq Cancer Hotspot Panel v2"
"https://github.com/siric-osiris/OSIRIS","O10-2","Ion AmpliSeq Colon and Lung Cancer Research Panel v2"
"https://github.com/siric-osiris/OSIRIS","O10-3","Ion AmpliSeq Comprehensive Cancer Panel"
"https://github.com/siric-osiris/OSIRIS","O10-4","Ion AmpliSeq Oncomine Comprehensive Assay"
"https://github.com/siric-osiris/OSIRIS","O10-5","Ion AmpliSeq Oncomine Focus Assay"
"https://github.com/siric-osiris/OSIRIS","O10-6","Ion AmpliSeq TP53 Research Panel"
"https://github.com/siric-osiris/OSIRIS","O10-7","Lyric: Ion AmpliSeq Profiler"
"https://github.com/siric-osiris/OSIRIS","O10-8","QIAGEN GeneRead DNAseq Targeted Panels V2"
"https://github.com/siric-osiris/OSIRIS","O10-9","SAFIR02 Panel"
"https://github.com/siric-osiris/OSIRIS","O10-10","Mosc3"
"https://github.com/siric-osiris/OSIRIS","010-OTH","Other"
"http://terminology.hl7.org/CodeSystem/umls","C1272460","Not applicable"
